Fatal_Accident_Index,Month_of_Accident,Hour_of_Accident,Longitude,Latitude,Pedestrian_Casualties,Pedal_Cycles,Motor_Cycles,Cars,Buses_or_Coaches,Vans,HGVs,Other_Vehicles,Total_Vehicles_Involved,Fatal_Casualties,Serious_Casualties,Slight_Casualties,Total_Number_of_Casualties
"2006030003658",December  ,16,-2.784546,54.355189,0,0,0,1,0,1,0,0,2,1,0,1,2
"2006030003699",December  ,21,-2.729531,54.636657,0,0,0,0,0,0,2,0,2,1,0,2,3
"2006030003702",December  ,11,-3.112424,54.120272,0,0,0,1,0,0,0,0,1,1,1,2,4
"2006030003723",December  ,13,-3.280292,54.734006,0,0,0,2,0,0,0,0,2,1,1,3,5
"2006030003738",December  ,22,-2.728717,54.182616,0,0,0,1,0,0,0,0,1,1,0,0,1
"2006030003803",December  ,04,-3.013034,55.002459,0,0,0,1,0,0,0,0,1,1,0,1,2
"200604AL06049",April     ,14,-2.916353,53.797269,0,0,0,2,0,0,0,0,2,1,0,2,3
"200604AL06142",August    ,18,-3.031034,53.756069,0,0,1,1,0,0,0,0,2,1,0,0,1
"200604AL06165",October   ,16,-2.86747,53.753319,1,0,0,1,0,0,0,0,1,1,0,2,3
"200604AL06180",October   ,19,-3.051484,53.773239,0,0,1,1,0,0,0,0,2,1,0,0,1
"200604BA06038",February  ,04,-2.597098,54.129773,0,0,0,1,0,0,0,0,1,1,0,0,1
"200604BA06059",March     ,06,-2.784148,54.067133,0,0,0,1,0,0,0,0,1,1,0,0,1
"200604BA06069",April     ,15,-2.724339,54.063553,0,0,1,1,0,0,0,0,2,1,0,0,1
"200604BA06142",July      ,18,-2.781537,53.984999,0,0,0,1,0,0,0,0,1,1,1,0,2
"200604BA06171",September ,23,-2.649595,54.10083,0,0,1,1,0,0,0,0,2,1,0,0,1
"200604BB06065",April     ,02,-2.856614,54.031765,1,0,0,1,0,0,0,0,1,1,0,0,1
"200604BB06082",May       ,10,-2.859819,54.068683,1,0,0,1,0,0,0,0,1,1,0,0,1
"200604BB06086",May       ,20,-2.81861,54.086767,0,0,1,0,0,0,0,0,1,1,0,0,1
"200604BB06105",June      ,09,-2.885554,54.064452,1,0,0,0,0,0,1,0,1,1,0,0,1
"200604BB06183",November  ,13,-2.675765,54.130256,0,0,0,2,0,0,0,0,2,1,3,0,4
"200604BB06193",November  ,01,-2.795429,54.097708,0,0,0,1,0,0,0,0,1,2,4,0,6
"200604BC06075",May       ,15,-2.959993,53.873239,0,0,0,3,0,0,0,0,3,1,2,2,5
"200604BC06127",June      ,22,-2.760103,53.888244,0,0,0,1,0,0,0,0,1,1,0,2,3
"200604CA06001",January   ,23,-2.630973,53.658621,0,0,1,0,0,0,0,0,1,1,0,0,1
"200604CA06063",July      ,23,-2.634121,53.666694,1,0,0,0,0,0,1,0,1,1,0,0,1
"200604CA06089",September ,16,-2.687109,53.658312,0,0,0,2,0,0,0,0,2,2,1,1,4
"200604CD06018",April     ,16,-2.634312,53.699591,0,1,0,1,0,0,0,0,2,1,1,0,2
"200604CH06006",January   ,00,-2.878431,53.653466,0,0,0,1,0,0,0,0,1,1,1,0,2
"200604CH06010",February  ,21,-2.827645,53.594322,0,0,0,2,0,0,0,0,2,1,5,0,6
"200604CJ06018",February  ,00,-2.779831,53.54134,0,0,0,1,0,0,0,0,1,1,0,0,1
"200604CK06030",April     ,23,-2.929758,53.613707,1,0,0,1,0,0,0,0,1,1,0,0,1
"200604CK06088",July      ,17,-2.861586,53.53215,0,0,1,1,0,0,0,0,2,1,0,0,1
"200604CK06122",September ,13,-2.827566,53.613469,0,0,1,1,0,0,0,0,2,1,0,2,3
"200604CK06205",December  ,13,-2.869817,53.565709,1,0,0,0,1,0,0,0,1,1,0,1,2
"200604CL06003",January   ,07,-2.685026,53.688525,0,0,1,1,0,0,0,0,2,1,0,0,1
"200604CL06028",April     ,14,-2.692583,53.696841,0,0,0,0,0,0,0,1,1,1,0,0,1
"200604CL06089",October   ,20,-2.688052,53.706934,0,0,0,1,0,0,1,0,2,1,0,0,1
"200604CM06149",September ,20,-2.614232,53.766479,0,0,0,1,0,0,0,0,1,1,1,0,2
"200604CM06178",October   ,23,-2.71996,53.747914,0,0,0,3,0,0,0,0,3,1,1,3,5
"200604CM06181",November  ,06,-2.549954,53.770027,3,0,0,1,0,0,1,0,2,1,0,4,5
"200604CM06212",December  ,20,-2.759419,53.73284,0,1,0,1,0,0,0,0,2,1,1,1,3
"200604CP06006",February  ,13,-2.800257,53.70408,0,0,0,3,0,0,1,0,4,1,0,5,6
"200604DA06031",March     ,00,-2.698792,53.760803,1,0,0,1,0,0,0,0,1,1,0,0,1
"200604DF06119",June      ,17,-2.725924,53.812325,0,1,0,0,0,0,0,1,2,1,0,0,1
"200604DF06143",July      ,19,-2.676883,53.766142,0,0,1,1,0,0,0,0,2,1,0,0,1
"200604DF06206",September ,22,-2.672828,53.778209,0,0,0,1,0,1,0,0,2,1,1,0,2
"200604DL06034",February  ,13,-2.785231,53.800086,0,0,1,2,0,0,0,0,3,1,0,1,2
"200604DL06142",September ,06,-2.79164,53.761484,0,0,0,2,0,0,0,0,2,1,2,0,3
"200604DL06147",October   ,11,-2.70515,53.769035,0,0,0,1,0,0,0,1,2,1,0,0,1
"200604DL06148",October   ,21,-2.744432,53.785426,1,0,0,1,0,0,0,0,1,1,0,0,1
"200604EA06001",January   ,20,-2.52028,53.726117,0,0,0,5,0,0,0,0,5,1,1,0,2
"200604EA06024",January   ,08,-2.445765,53.745562,0,0,0,3,0,0,0,0,3,1,1,2,4
"200604EA06242",July      ,18,-2.463526,53.747382,1,0,0,1,0,0,0,0,1,1,0,0,1
"200604EA06408",December  ,06,-2.501464,53.749656,1,0,0,1,0,0,0,0,1,1,0,0,1
"200604EB06001",January   ,18,-2.450985,53.694938,0,0,1,2,0,1,0,0,4,1,0,0,1
"200604EB06085",October   ,17,-2.504105,53.653559,0,0,0,2,0,0,0,0,2,1,0,2,3
"200604EL06012",February  ,11,-2.371702,53.755252,1,0,0,1,0,0,0,0,1,1,0,1,2
"200604EN06014",March     ,02,-2.342499,53.894116,0,0,0,1,0,0,0,0,1,1,0,0,1
"200604EN06015",March     ,17,-2.335173,53.910405,0,0,0,2,0,0,0,0,2,1,0,2,3
"200604EN06090",September ,16,-2.444626,53.810012,0,0,0,2,0,0,0,0,2,1,0,4,5
"200604FB06083",October   ,10,-2.258865,53.755729,0,0,0,3,0,0,0,0,3,1,0,1,2
"200604FJ06077",December  ,15,-2.246201,53.69095,1,0,0,1,0,0,0,0,1,1,0,1,2
"200604FL06048",April     ,23,-2.31053,53.666172,0,0,0,1,0,0,0,0,1,1,0,1,2
"200604FL06074",July      ,19,-2.359578,53.703067,0,0,0,0,0,1,0,1,2,1,0,0,1
"200604FL06115",September ,14,-2.366086,53.667454,0,0,0,0,1,0,2,0,3,1,0,3,4
"200604TA06003",January   ,15,-2.738636,54.163142,0,0,0,1,0,0,0,0,1,1,1,0,2
"200604TA06121",June      ,04,-2.719722,53.831507,0,0,0,0,0,1,0,0,1,1,1,1,3
"200605AA05813",February  ,23,-3.027401,53.370116,0,0,0,2,0,0,0,0,2,1,0,0,1
"200605AA08766",June      ,18,-3.11171,53.415834,1,0,0,1,0,0,0,0,1,1,0,0,1
"200605AA09028",June      ,12,-2.994176,53.356823,0,0,1,2,0,1,0,0,4,1,0,1,2
"200605AA09644",July      ,16,-3.012743,53.373117,1,0,0,1,0,0,0,0,1,1,0,0,1
"200605AA10285",August    ,01,-3.033843,53.425074,2,0,0,1,0,1,0,0,2,1,1,1,3
"200605AA10468",August    ,10,-3.026952,53.413897,1,0,0,0,0,1,0,0,1,1,0,0,1
"200605AA11467",September ,03,-3.015358,53.388287,1,0,0,1,0,0,0,0,1,1,0,0,1
"200605AA11768",October   ,03,-3.078546,53.425308,0,0,0,1,0,0,0,0,1,1,3,0,4
"200605AA12236",October   ,14,-3.009568,53.372335,1,0,0,1,0,0,0,0,1,1,0,1,2
"200605AA12371",October   ,16,-3.06012,53.422686,0,0,1,1,0,0,0,0,2,1,0,0,1
"200605AA12777",November  ,21,-3.030727,53.389593,1,0,0,0,1,0,0,0,1,1,0,1,2
"200605BB04152",January   ,16,-3.042867,53.486301,1,0,0,1,0,0,0,0,1,1,0,0,1
"200605BB05755",February  ,09,-2.978573,53.456192,1,0,1,0,0,0,0,0,1,1,0,0,1
"200605BB05992",March     ,07,-2.925131,53.484933,0,0,0,7,0,0,0,0,7,1,0,3,4
"200605BB07061",March     ,01,-3.002101,53.642877,1,0,0,2,0,0,0,0,2,1,0,0,1
"200605BB07617",April     ,01,-3.024725,53.490233,0,0,0,3,0,0,0,0,3,1,0,1,2
"200605BB08859",June      ,01,-3.048068,53.544414,0,0,0,1,0,0,0,0,1,1,1,0,2
"200605BB10838",August    ,06,-3.028815,53.522199,0,0,1,0,0,0,0,0,1,1,0,0,1
"200605BB12673",October   ,11,-3.027499,53.492726,0,1,0,1,0,0,0,0,2,1,0,0,1
"200605BB13511",December  ,16,-3.004608,53.646541,2,0,0,0,0,0,0,1,1,1,1,0,2
"200605CC04986",January   ,03,-2.913851,53.464974,0,0,0,2,0,0,0,0,2,1,0,2,3
"200605CC09181",June      ,03,-2.8551,53.442308,1,0,0,1,0,0,0,0,1,1,0,0,1
"200605CC10072",July      ,19,-2.867793,53.459385,0,0,4,0,0,0,0,0,4,2,0,0,2
"200605CC10397",August    ,08,-2.874724,53.408187,0,0,0,7,0,1,1,0,9,1,0,7,8
"200605DD05016",January   ,05,-2.614218,53.453047,0,0,0,2,0,0,0,0,2,1,1,0,2
"200605DD05146",February  ,19,-2.741331,53.471113,1,0,0,1,0,0,0,0,1,1,0,1,2
"200605DD06953",April     ,17,-2.792392,53.438156,0,0,0,3,0,0,0,0,3,2,0,0,2
"200605DD07746",May       ,03,-2.663395,53.477773,0,0,0,1,0,0,0,0,1,1,0,3,4
"200605DD11642",September ,19,-2.763375,53.440232,0,0,1,1,0,0,0,0,2,1,0,0,1
"200605DD12517",November  ,20,-2.613782,53.454128,0,0,1,1,0,0,0,0,2,1,0,1,2
"200605DD13890",December  ,06,-2.633779,53.472181,0,0,0,1,0,0,1,0,2,1,0,0,1
"200605EE04177",January   ,13,-2.930905,53.425111,2,0,0,5,0,0,0,0,5,1,0,4,5
"200605EE04922",January   ,13,-2.916066,53.469901,1,0,0,1,0,0,0,0,1,1,0,0,1
"200605EE05456",February  ,18,-2.960056,53.416431,0,0,0,2,0,0,0,0,2,1,1,2,4
"200605EE05857",February  ,22,-2.9585,53.420848,0,0,0,1,0,0,0,0,1,1,3,0,4
"200605EE06968",April     ,17,-2.871735,53.431221,0,0,1,1,0,0,0,0,2,1,1,0,2
"200605EE09917",July      ,21,-2.934842,53.412496,1,0,0,1,0,0,0,0,1,1,0,0,1
"200605EE10483",August    ,01,-2.960501,53.442855,0,0,0,1,0,0,0,0,1,1,0,0,1
"200605EE11269",September ,19,-2.982,53.421915,1,0,0,1,0,0,0,0,1,1,0,0,1
"200605EE11292",September ,21,-2.938816,53.442668,2,0,0,2,0,0,0,0,2,1,1,0,2
"200605EE12488",November  ,11,-2.901625,53.406908,0,0,0,1,0,0,1,0,2,1,0,2,3
"200605FF04639",January   ,22,-2.883611,53.365154,0,0,0,1,0,0,0,0,1,1,0,0,1
"200605FF04956",January   ,14,-2.854126,53.348649,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606A047261",March     ,12,-2.226275,53.533152,0,0,0,1,0,0,0,0,1,1,0,0,1
"200606A051610",June      ,17,-2.230695,53.485864,0,0,0,1,0,0,0,0,1,1,0,0,1
"200606A056598",September ,21,-2.16934,53.481382,2,0,0,4,0,0,1,0,5,1,0,1,2
"200606A058332",October   ,00,-2.245559,53.476306,1,0,0,0,0,0,0,1,1,1,0,0,1
"200606A059515",October   ,21,-2.232081,53.518939,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606A062088",November  ,17,-2.246952,53.482595,0,1,0,0,0,0,0,0,1,1,0,0,1
"200606A062628",December  ,22,-2.215666,53.523734,0,0,0,3,0,0,0,0,3,2,2,2,6
"200606A063564",December  ,10,-2.223625,53.488484,1,0,0,0,0,0,1,0,1,1,0,0,1
"200606A063745",December  ,23,-2.212392,53.502437,0,0,0,1,0,0,0,0,1,1,0,1,2
"200606B046629",March     ,16,-2.176642,53.461687,0,0,0,2,0,0,0,0,2,1,0,2,3
"200606B056644",September ,20,-2.23923,53.449353,0,0,1,2,0,0,0,0,3,1,0,1,2
"200606B058321",October   ,08,-2.237472,53.458076,1,0,1,0,0,0,0,0,1,1,0,1,2
"200606B059834",November  ,04,-2.182972,53.462576,0,0,0,1,0,0,0,0,1,1,4,1,6
"200606B059948",November  ,08,-2.22693,53.458186,0,0,0,0,1,0,0,1,2,1,0,3,4
"200606B063244",December  ,21,-2.154939,53.457762,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606C044192",February  ,16,-2.247272,53.434056,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606C046638",March     ,19,-2.250588,53.383532,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606C048491",April     ,21,-2.302729,53.40076,0,0,0,2,0,0,0,0,2,1,0,1,2
"200606C059939",November  ,14,-2.293907,53.408242,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606C061839",November  ,21,-2.277611,53.400731,0,0,0,1,0,1,0,0,2,1,0,1,2
"200606F042307",January   ,22,-2.431961,53.43389,0,0,1,1,0,0,0,0,2,1,1,1,3
"200606F048701",April     ,06,-2.333983,53.512136,0,1,0,1,0,0,0,0,2,1,0,0,1
"200606F049402",May       ,12,-2.400295,53.523977,1,0,0,2,0,0,0,0,2,1,0,0,1
"200606F050970",June      ,15,-2.276943,53.483159,0,0,1,0,0,0,0,1,2,1,0,0,1
"200606F051233",June      ,10,-2.3205,53.483859,1,0,0,0,0,0,1,0,1,1,0,0,1
"200606F057092",September ,15,-2.299554,53.484003,1,0,0,0,1,0,0,0,1,1,0,1,2
"200606F061811",November  ,01,-2.278268,53.478302,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606F061813",November  ,04,-2.305265,53.481921,0,0,0,1,0,0,0,0,1,1,0,0,1
"200606G056138",September ,20,-2.108635,53.490172,0,1,0,1,0,0,0,0,2,1,0,0,1
"200606G060330",October   ,16,-2.071976,53.469795,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606G063898",December  ,17,-2.075783,53.492804,1,0,0,0,1,0,0,0,1,1,0,0,1
"200606IM47925",April     ,12,-2.291665,53.36636,0,0,0,3,0,0,0,0,3,1,1,2,4
"200606J043914",February  ,23,-2.092493,53.413782,2,0,0,1,0,0,0,0,1,1,1,0,2
"200606J045625",February  ,19,-2.178321,53.359123,1,0,0,0,1,0,0,0,1,1,0,0,1
"200606J058320",October   ,08,-2.166424,53.39069,0,1,0,0,0,0,1,0,2,1,0,0,1
"200606J061513",November  ,07,-2.056659,53.393669,0,0,0,1,0,0,1,0,2,1,0,0,1
"200606K042115",January   ,11,-2.373172,53.544379,1,0,0,1,0,0,0,0,1,1,0,1,2
"200606K042965",January   ,02,-2.468633,53.565616,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606K044824",February  ,01,-2.430686,53.590477,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606K046378",March     ,20,-2.540173,53.598842,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606K046724",March     ,02,-2.409521,53.573383,0,0,0,1,0,0,0,0,1,1,1,0,2
"200606K051788",June      ,12,-2.559506,53.563877,0,0,0,2,0,0,1,0,3,1,3,1,5
"200606K052289",June      ,14,-2.501886,53.5431,0,0,0,1,0,0,0,1,2,1,0,0,1
"200606K053511",July      ,10,-2.431247,53.601082,0,0,1,0,0,0,1,0,2,1,0,0,1
"200606K057439",September ,12,-2.391753,53.546387,0,0,0,1,0,0,0,1,2,1,0,0,1
"200606K057823",September ,23,-2.431628,53.593979,0,0,0,2,0,0,0,0,2,1,1,1,3
"200606K059750",October   ,16,-2.466162,53.588007,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606K062397",December  ,22,-2.405137,53.541309,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606K064168",December  ,07,-2.524619,53.550912,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606L045855",March     ,19,-2.565595,53.533647,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606L049743",May       ,20,-2.687052,53.543078,0,1,0,1,0,0,0,0,2,1,0,0,1
"200606L050848",June      ,02,-2.703911,53.540463,0,0,1,2,0,0,0,0,3,1,0,0,1
"200606L051301",June      ,22,-2.431358,53.508139,0,0,0,0,0,0,0,1,1,1,0,0,1
"200606L051926",June      ,15,-2.556174,53.528567,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606L052752",July      ,02,-2.635138,53.553073,2,0,0,2,0,0,0,0,2,1,1,1,3
"200606L053776",July      ,00,-2.460612,53.494367,1,0,0,1,0,0,0,0,1,1,0,1,2
"200606L059606",October   ,07,-2.570934,53.538026,1,0,0,2,0,0,0,0,2,1,0,0,1
"200606L061590",November  ,16,-2.669048,53.549742,0,0,1,1,0,0,0,0,2,1,0,1,2
"200606M043930",January   ,12,-2.352908,53.448532,0,1,0,0,0,0,0,1,2,1,0,0,1
"200606M053697",July      ,00,-2.328219,53.449142,0,0,0,1,0,1,0,0,2,1,0,0,1
"200606M057583",September ,23,-2.318762,53.412853,0,0,0,3,0,0,0,0,3,1,0,0,1
"200606M058133",October   ,00,-2.319049,53.431099,0,0,1,0,0,0,0,0,1,1,0,0,1
"200606M058462",October   ,21,-2.321322,53.413206,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606M059850",November  ,07,-2.258119,53.46046,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606N047657",April     ,00,-2.291021,53.602404,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606N053381",July      ,10,-2.297746,53.591691,2,0,0,0,1,0,0,0,1,2,0,0,2
"200606N053408",July      ,09,-2.346868,53.631018,0,0,2,0,0,0,0,1,3,1,1,1,3
"200606N054865",August    ,19,-2.30311,53.64444,1,0,0,0,0,0,1,0,1,1,0,0,1
"200606N055414",August    ,09,-2.27588,53.597855,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606P052226",June      ,02,-2.219949,53.593567,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606P052235",June      ,22,-2.21555,53.560407,1,0,0,0,0,0,0,1,1,1,0,0,1
"200606P055047",August    ,16,-2.15114,53.617763,1,0,0,1,0,0,0,0,1,1,0,0,1
"200606P056793",September ,16,-2.141299,53.61346,1,0,0,0,0,0,1,0,1,1,0,0,1
"200606P061628",November  ,23,-2.208771,53.593947,0,0,0,2,1,0,0,0,3,1,0,1,2
"200606Q042497",January   ,02,-2.102483,53.563973,0,0,0,1,0,0,0,0,1,1,0,1,2
"200606Q046323",March     ,00,-2.040416,53.549988,0,0,0,1,1,0,0,0,2,3,2,1,6
"200606Q059564",October   ,08,-2.10996,53.536282,0,0,0,1,0,0,0,0,1,1,0,0,1
"200606Q062570",December  ,15,-2.159698,53.522114,0,0,0,1,0,0,0,0,1,1,0,1,2
"200606X043488",February  ,06,-2.28446,53.480445,0,0,1,1,0,0,0,0,2,1,0,0,1
"200606X046192",March     ,10,-2.669755,53.50848,0,0,0,1,0,0,1,0,2,1,0,0,1
"200606X050487",May       ,13,-2.346842,53.461763,0,0,0,2,0,0,0,0,2,1,0,3,4
"200606X054773",August    ,12,-2.699247,53.568805,1,0,0,1,0,1,0,0,2,1,0,2,3
"200606X055230",August    ,00,-2.119995,53.456723,0,0,0,1,0,0,0,0,1,1,0,0,1
"200606X057073",September ,18,-2.417651,53.540277,0,0,0,4,0,0,1,0,5,1,1,3,5
"200606XJ56267",September ,04,-2.268411,53.396617,0,0,0,1,0,0,0,0,1,1,0,2,3
"200606XM51201",June      ,14,-2.311136,53.357412,0,0,0,1,0,0,0,0,1,1,1,0,2
"2006070600165",January   ,19,-2.379505,53.341034,0,1,0,1,0,0,0,0,2,1,0,0,1
"2006070600320",January   ,14,-2.41728,53.364189,0,0,0,3,0,0,0,0,3,1,0,0,1
"2006070600470",February  ,00,-2.560239,53.424998,0,0,0,1,0,0,0,0,1,1,0,0,1
"2006070600515",February  ,17,-2.759122,53.014619,0,1,0,1,0,0,0,0,2,1,0,0,1
"2006070600531",February  ,20,-2.513386,53.383321,0,0,0,1,0,0,0,0,1,1,0,0,1
"2006070600569",February  ,13,-2.567239,53.419482,1,0,0,1,0,0,0,0,1,1,0,0,1
"2006070600621",February  ,14,-2.109933,53.175291,0,0,0,1,0,3,0,0,4,1,0,3,4
"2006070600637",February  ,16,-2.465714,53.409674,0,0,1,1,0,0,0,0,2,1,0,0,1
"2006070600709",February  ,08,-2.893696,53.200576,0,1,0,1,0,0,0,0,2,1,0,0,1
"2006070600743",February  ,19,-2.83323,53.255399,0,0,0,1,1,0,0,0,2,1,0,0,1
"2006070600747",February  ,13,-2.550116,53.410214,0,0,0,1,0,0,0,0,1,1,0,0,1
"2006070600764",February  ,06,-2.031739,53.248508,0,0,0,1,0,0,0,0,1,1,0,0,1
"2006070600809",February  ,15,-2.508637,53.37588,1,0,0,1,0,0,0,0,1,1,0,0,1
"2006070600815",February  ,17,-2.386159,53.362676,0,0,0,2,0,0,1,0,3,1,1,1,3
"2006070600857",March     ,07,-2.602788,53.294361,0,0,0,1,0,0,0,0,1,1,0,0,1
"2006070600954",March     ,10,-2.438251,53.108196,0,0,1,1,0,0,0,0,2,1,0,0,1
"2006070601287",April     ,10,-2.602584,53.119792,0,0,0,1,0,0,1,0,2,1,1,0,2
"2006070601313",April     ,11,-2.447024,53.075532,0,0,0,1,0,0,1,0,2,1,0,1,2
"2006070601329",April     ,21,-2.907982,53.210716,0,0,0,1,0,0,0,0,1,1,1,0,2
"2006070601354",April     ,01,-2.462081,53.352069,0,0,0,1,0,0,0,0,1,1,0,0,1
"2006070601407",April     ,00,-2.409517,53.071172,0,0,0,1,0,0,0,0,1,1,0,1,2
"2006070601412",April     ,08,-2.883046,53.235983,0,0,0,1,0,0,0,0,1,1,0,0,1
"2006070601749",May       ,23,-2.80882,53.137358,0,0,1,2,0,0,1,0,4,1,1,2,4
"2006070601820",May       ,07,-2.108815,53.265722,0,0,1,1,0,0,0,0,2,1,0,1,2
"2006070601838",May       ,15,-2.23372,53.240823,0,0,1,0,0,0,1,0,2,1,0,0,1
"2006070601882",May       ,10,-2.510444,53.363648,0,0,1,2,0,0,1,0,4,1,2,0,3
"2006070601883",May       ,17,-2.63169,53.199107,0,0,0,5,0,0,1,0,6,1,2,1,4
"2006070602009",May       ,08,-2.258741,53.339649,0,0,0,3,0,0,0,0,3,1,0,1,2
"2006070602186",June      ,17,-2.567604,53.424334,0,0,0,3,0,1,0,0,4,1,1,1,3
"2006070602245",June      ,19,-2.50498,53.206363,0,0,1,0,0,0,0,0,1,1,0,0,1
"2006070602311",June      ,16,-2.446804,53.385206,0,0,3,1,0,0,0,0,4,1,0,1,2
"2006070602426",June      ,18,-2.525851,53.235667,0,0,1,0,0,0,0,0,1,1,0,0,1
"2006070602486",June      ,21,-2.650432,53.349304,0,0,0,3,0,0,0,0,3,2,4,0,6
"2006070602582",July      ,16,-2.735349,53.080482,0,0,1,1,0,0,0,0,2,1,0,1,2
"2006070602785",July      ,18,-2.418435,53.374702,0,0,1,1,0,0,0,0,2,1,0,0,1
"2006070602941",July      ,17,-2.146137,53.350627,0,0,1,1,0,0,0,0,2,1,0,2,3
"2006070603033",August    ,21,-2.660717,53.100786,0,0,1,0,0,0,0,0,1,1,0,0,1
"2006070603187",August    ,14,-2.690132,53.165522,0,0,0,2,0,0,0,0,2,1,1,1,3
"2006070603210",August    ,20,-2.592332,53.39527,0,0,0,2,0,0,0,0,2,1,0,1,2
"2006070603223",August    ,02,-2.721041,53.20687,0,0,0,2,0,0,0,0,2,1,0,1,2
"2006070603347",August    ,14,-2.805221,53.24058,0,0,1,1,0,0,0,0,2,1,0,1,2
"2006070603406",August    ,09,-2.445222,53.059987,1,0,0,0,0,0,1,0,1,1,0,0,1
"2006070603446",August    ,18,-2.071662,53.283458,0,0,0,2,0,0,0,0,2,1,0,2,3
"2006070603568",September ,18,-2.654305,53.248964,0,0,1,1,0,0,0,0,2,1,1,1,3
"2006070603763",September ,04,-2.406908,53.363866,0,0,0,2,0,0,0,0,2,1,1,0,2
"2006070603770",September ,15,-2.00851,53.250939,0,0,2,0,0,0,0,0,2,1,0,2,3
"2006070603795",September ,21,-2.470333,53.269159,1,0,0,1,0,0,0,0,1,1,0,0,1
"2006070604002",October   ,06,-2.549578,53.380193,0,0,0,1,0,0,0,0,1,1,0,0,1
"2006070604059",October   ,23,-2.482868,53.010488,0,0,0,1,0,0,0,0,1,1,0,0,1
"2006070604078",October   ,07,-2.480834,53.403142,0,0,0,2,0,0,0,0,2,1,1,0,2
"2006070604136",October   ,07,-2.406965,53.306786,0,0,0,0,0,1,5,0,6,2,0,3,5
"2006070604171",October   ,17,-2.480357,53.106415,0,0,1,1,0,0,0,0,2,1,1,0,2
"2006070604258",October   ,06,-2.68039,53.211603,0,0,0,1,0,0,1,0,2,1,0,0,1
"2006070604297",October   ,18,-2.643949,53.138094,0,0,0,1,0,0,1,0,2,1,1,0,2
"2006070604364",November  ,16,-2.732016,53.209499,0,0,0,2,0,0,0,0,2,3,0,2,5
"2006070604531",November  ,17,-2.714448,53.287542,1,0,0,1,0,0,0,0,1,1,0,0,1
"2006070604857",December  ,08,-2.857617,53.19311,0,0,1,1,0,0,0,0,2,1,0,0,1
"2006070605022",December  ,00,-2.779697,53.10582,0,0,0,2,0,0,0,0,2,2,0,2,4
"2006070700020",December  ,18,-2.459182,53.081778,1,0,0,1,0,0,0,0,1,1,0,0,1
"2006100005406",January   ,15,-1.416461,54.85556,0,0,0,1,0,0,0,0,1,1,0,0,1
"2006100011106",January   ,20,-1.628218,54.932869,0,0,0,2,0,0,0,0,2,1,0,3,4
"2006100022406",January   ,10,-1.439261,54.873821,1,0,0,1,0,0,0,0,1,1,0,0,1
"2006100046806",January   ,23,-1.378818,54.973638,0,0,0,3,0,0,0,0,3,1,0,1,2
"2006100056906",January   ,11,-2.010323,55.761301,1,0,0,1,0,0,0,0,1,1,0,0,1
"2006100075106",February  ,21,-1.615051,54.97147,1,0,0,0,1,0,0,0,1,1,0,0,1
"2006100081106",January   ,06,-1.693427,55.161663,1,0,0,0,0,0,0,1,1,1,0,0,1
"2006100090906",February  ,20,-1.663573,54.997494,1,0,0,1,0,0,0,0,1,1,0,0,1
"2006100093606",February  ,23,-1.884104,54.953961,0,0,1,1,0,0,0,0,2,1,1,0,2
"2006100119706",February  ,10,-1.701797,55.448784,0,0,0,3,0,0,1,0,4,1,1,4,6
"2006100124606",February  ,23,-1.815301,54.975443,0,0,0,1,0,0,0,0,1,3,0,0,3
"2006100140106",February  ,01,-1.620683,54.970589,1,0,0,1,0,0,0,0,1,1,0,0,1
"2006100141006",February  ,19,-1.462604,54.969993,0,0,0,3,0,0,0,0,3,1,0,1,2
"2006100148906",March     ,20,-1.768812,54.909223,0,0,0,2,0,0,0,0,2,1,0,0,1
"2006100211806",March     ,18,-1.618897,55.093157,0,0,0,2,0,0,0,0,2,1,0,0,1
"2006100212806",March     ,13,-1.745154,55.049454,2,0,0,1,0,0,0,1,2,1,0,2,3
"2006100218406",April     ,09,-2.057518,55.017177,0,0,0,2,0,1,0,0,3,1,2,0,3
"2006100256706",April     ,18,-1.599611,55.016082,0,0,1,1,0,0,0,0,2,1,0,0,1
"2006100292506",April     ,11,-2.404483,55.165421,0,0,1,0,0,0,0,0,1,1,0,0,1
"2006100309206",May       ,11,-1.576188,55.042333,1,0,0,0,0,0,0,1,1,1,0,0,1
